"ID_VIV","ID_PER","UPM","VIV_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","COD_RES","R_INF","SEL_D","SEL_M","N_REN","PAREN","SEXO","EDAD","NAC_D","NAC_M","COD","NIV","GRA","P3_8","P3_9","P3_10","P3_11","FAC_VIV","FAC_SEL","DOMINIO","UPM_DIS","EST_DIS"
"0708780.05","0708780.05.02","0708780","05","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","02","29","09","02","2","2","61","11","05","2","08","5","2","6","4","","4707.0636679391","0","U","0059","0019"
"0708780.05","0708780.05.03","0708780","05","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","02","29","09","03","3","1","31","29","08","2","08","5","2","1","","2","4707.0636679391","0","U","0059","0019"
"0708780.05","0708780.05.04","0708780","05","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","02","29","09","04","5","2","63","99","99","2","02","5","2","7","","","4707.0636679391","0","U","0059","0019"
"0708819.01","0708819.01.01","0708819","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","01","26","09","01","1","2","61","02","05","2","03","3","2","5","4","","4325.80311192232","0","U","0453","0018"
"0708819.01","0708819.01.02","0708819","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","01","26","09","02","3","2","35","19","02","1","09","3","2","1","","2","4325.80311192232","8651.6062238446","U","0453","0018"
"0708819.01","0708819.01.03","0708819","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","01","26","09","03","5","2","03","","","","00","","1","","","","4325.80311192232","0","U","0453","0018"
"0708819.01","0708819.01.04","0708819","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","01","26","09","04","5","1","09","","","","02","3","1","","","","4325.80311192232","0","U","0453","0018"
"0708819.02","0708819.02.01","0708819","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","04","26","09","01","1","1","47","29","09","1","06","3","2","1","","2","4325.80311192232","8651.6062238446","U","0453","0018"
"0708819.02","0708819.02.02","0708819","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","04","26","09","02","3","1","15","","","","03","3","1","","","","4325.80311192232","0","U","0453","0018"
"0708819.02","0708819.02.03","0708819","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","04","26","09","03","3","1","10","","","","02","5","1","","","","4325.80311192232","0","U","0453","0018"
"0708819.02","0708819.02.04","0708819","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","04","26","09","04","3","1","18","13","10","2","08","1","1","4","4","","4325.80311192232","0","U","0453","0018"
"0708819.03","0708819.03.01","0708819","03","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","01","28","09","01","1","1","27","11","11","1","08","5","2","1","","1","4325.80311192232","4325.8031119223","U","0453","0018"
"0708819.04","0708819.04.01","0708819","04","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","03","26","09","01","1","2","51","23","06","2","00","","2","5","1","3","4325.80311192232","0","U","0453","0018"
"0708819.04","0708819.04.02","0708819","04","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","03","26","09","02","2","1","52","25","11","1","00","","2","1","","4","4325.80311192232","12977.409335767","U","0453","0018"
"0708819.04","0708819.04.03","0708819","04","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","03","26","09","03","3","2","22","09","04","2","03","2","2","1","","2","4325.80311192232","0","U","0453","0018"
"0708819.04","0708819.04.04","0708819","04","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","03","26","09","04","3","2","13","","","","03","2","1","","","","4325.80311192232","0","U","0453","0018"
"0708819.05","0708819.05.01","0708819","05","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","01","26","09","01","1","2","48","02","12","1","02","6","2","1","","2","4325.80311192232","4325.8031119223","U","0453","0018"
"0708819.05","0708819.05.02","0708819","05","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","01","26","09","02","3","2","15","","","","03","3","1","","","","4325.80311192232","0","U","0453","0018"
"0708819.05","0708819.05.03","0708819","05","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","01","26","09","03","3","1","13","","","","03","1","1","","","","4325.80311192232","0","U","0453","0018"
"0709075.01","0709075.01.01","0709075","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","01","28","09","01","1","2","38","27","03","1","09","3","2","1","","2","5913.36410205604","5913.364102056","U","0060","0019"
"0709075.01","0709075.01.02","0709075","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","01","28","09","02","3","1","09","","","","02","3","1","","","","5913.36410205604","0","U","0060","0019"
"0709075.04","0709075.04.01","0709075","04","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","01","28","09","01","1","1","44","24","05","1","09","3","1","1","","2","5913.36410205604","5913.364102056","U","0060","0019"
"0709075.05","0709075.05.01","0709075","05","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","01","26","09","01","1","2","53","14","03","2","07","3","2","1","","2","5913.36410205604","0","U","0060","0019"
"0709075.05","0709075.05.02","0709075","05","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","01","26","09","02","3","2","31","01","11","1","08","5","2","3","4","","5913.36410205604","11826.7282041121","U","0060","0019"
"0709079.01","0709079.01.01","0709079","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","02","27","09","01","1","1","47","24","06","2","03","3","2","1","","2","3279.0344288624","0","U","0444","0018"
"0709079.01","0709079.01.02","0709079","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","02","27","09","02","2","2","46","17","11","1","03","3","1","1","","2","3279.0344288624","6558.0688577248","U","0444","0018"
"0709079.01","0709079.01.03","0709079","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","02","27","09","03","3","1","16","","","","06","1","1","","","","3279.0344288624","0","U","0444","0018"
"0709079.02","0709079.02.01","0709079","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","04","27","09","01","1","1","73","27","05","2","02","3","2","1","","3","3279.0344288624","0","U","0444","0018"
"0709079.02","0709079.02.02","0709079","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","04","27","09","02","2","2","68","17","10","2","00","","2","5","4","","3279.0344288624","0","U","0444","0018"
"0709079.02","0709079.02.03","0709079","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","04","27","09","03","3","1","49","04","10","1","06","2","1","1","","1","3279.0344288624","22953.2410020368","U","0444","0018"
"0709079.02","0709079.02.04","0709079","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","04","27","09","04","3","2","40","06","04","2","06","3","2","5","4","","3279.0344288624","0","U","0444","0018"
"0709079.02","0709079.02.05","0709079","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","04","27","09","05","3","1","36","17","07","2","06","3","2","1","","1","3279.0344288624","0","U","0444","0018"
"0709079.02","0709079.02.06","0709079","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","04","27","09","06","5","1","26","08","09","2","00","","2","7","","","3279.0344288624","0","U","0444","0018"
"0709079.02","0709079.02.07","0709079","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","04","27","09","07","5","2","24","24","02","2","06","3","2","1","","3","3279.0344288624","0","U","0444","0018"
"0709079.02","0709079.02.08","0709079","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","04","27","09","08","5","2","01","","","","","","","","","","3279.0344288624","0","U","0444","0018"
"0709079.02","0709079.02.09","0709079","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","04","27","09","09","5","1","01","","","","","","","","","","3279.0344288624","0","U","0444","0018"
"0709079.03","0709079.03.01","0709079","03","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","01","30","09","01","1","1","58","27","06","2","08","5","2","1","","2","3279.0344288624","0","U","0444","0018"
"0709079.03","0709079.03.02","0709079","03","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","01","30","09","02","2","2","53","27","03","1","08","5","2","5","2","3","3279.0344288624","6558.0688577248","U","0444","0018"
"0709079.04","0709079.04.01","0709079","04","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","05","28","09","01","1","1","58","15","11","2","03","3","2","1","","3","3279.0344288624","0","U","0444","0018"
"0709079.04","0709079.04.02","0709079","04","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","05","28","09","02","2","2","53","23","07","2","02","2","2","1","","3","3279.0344288624","0","U","0444","0018"
"0709079.04","0709079.04.03","0709079","04","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","05","28","09","03","3","2","17","","","","06","3","2","","","","3279.0344288624","0","U","0444","0018"
"0709079.04","0709079.04.04","0709079","04","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","05","28","09","04","3","2","13","","","","03","2","1","","","","3279.0344288624","0","U","0444","0018"
"0709079.04","0709079.04.05","0709079","04","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","05","28","09","05","3","1","18","09","10","1","08","1","1","4","4","","3279.0344288624","9837.1032865872","U","0444","0018"
"0709079.05","0709079.05.01","0709079","05","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","01","27","09","01","1","2","54","06","05","1","03","3","2","5","4","","3279.0344288624","6558.0688577248","U","0444","0018"
"0709079.05","0709079.05.02","0709079","05","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","01","27","09","02","3","2","18","09","07","2","06","3","2","1","","2","3279.0344288624","0","U","0444","0018"
"0709079.05","0709079.05.03","0709079","05","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","01","27","09","03","3","2","09","","","","02","3","1","","","","3279.0344288624","0","U","0444","0018"
"0709263.01","0709263.01.01","0709263","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","02","27","09","01","1","1","36","17","03","2","06","3","2","1","","2","3386.54375439888","0","U","0061","0018"
"0709263.01","0709263.01.02","0709263","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","02","27","09","02","2","2","42","24","10","1","06","3","2","1","","2","3386.54375439888","6773.0875087978","U","0061","0018"
"0709263.01","0709263.01.03","0709263","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","02","27","09","03","3","1","12","","","","02","5","1","","","","3386.54375439888","0","U","0061","0018"
"0709263.02","0709263.02.01","0709263","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","03","26","09","01","1","1","77","12","01","1","02","6","2","7","","","3386.54375439888","10159.6312631966","U","0061","0018"
"0709263.02","0709263.02.02","0709263","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","03","26","09","02","2","2","84","15","05","2","08","5","2","6","4","","3386.54375439888","0","U","0061","0018"
"0709263.02","0709263.02.03","0709263","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","03","26","09","03","3","1","39","12","06","2","08","5","2","1","","2","3386.54375439888","0","U","0061","0018"
"0709263.03","0709263.03.01","0709263","03","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","01","28","09","01","1","2","50","25","06","2","08","5","2","1","","2","3386.54375439888","0","U","0061","0018"
"0709263.03","0709263.03.02","0709263","03","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","01","28","09","02","2","1","52","30","03","2","08","5","2","1","","2","3386.54375439888","0","U","0061","0018"
"0709263.03","0709263.03.03","0709263","03","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","01","28","09","03","3","2","22","25","12","1","08","5","2","1","","5","3386.54375439888","13546.1750175955","U","0061","0018"
"0709263.03","0709263.03.04","0709263","03","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","01","28","09","04","3","1","28","18","02","2","06","3","2","3","2","3","3386.54375439888","0","U","0061","0018"
"0709263.04","0709263.04.01","0709263","04","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","02","26","09","01","1","1","45","10","12","2","02","3","2","1","","3","3386.54375439888","0","U","0061","0018"
"0709263.04","0709263.04.02","0709263","04","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","02","26","09","02","2","2","43","25","11","1","02","6","2","5","4","","3386.54375439888","6773.0875087978","U","0061","0018"
"0709263.04","0709263.04.03","0709263","04","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","02","26","09","03","3","1","16","","","","06","1","1","","","","3386.54375439888","0","U","0061","0018"
"0709263.05","0709263.05.01","0709263","05","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","01","26","09","01","1","2","49","28","11","1","02","6","2","5","4","","3386.54375439888","10159.6312631966","U","0061","0018"
"0709263.05","0709263.05.02","0709263","05","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","01","26","09","02","2","1","43","26","01","2","00","","2","1","","3","3386.54375439888","0","U","0061","0018"
"0709263.05","0709263.05.03","0709263","05","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","01","26","09","03","3","1","19","19","02","2","07","2","2","1","","2","3386.54375439888","0","U","0061","0018"
"0709279.01","0709279.01.01","0709279","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","02","26","09","01","1","2","51","22","01","2","03","3","2","1","","2","3058.3301884582","0","U","0062","0018"
"0709279.01","0709279.01.02","0709279","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","02","26","09","02","3","1","31","16","11","1","06","2","2","1","","3","3058.3301884582","9174.9905653746","U","0062","0018"
"0709279.01","0709279.01.03","0709279","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","02","26","09","03","3","1","30","23","05","2","06","2","2","1","","2","3058.3301884582","0","U","0062","0018"
"0709279.02","0709279.02.01","0709279","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","01","27","09","01","1","1","86","18","03","1","06","3","2","1","","2","3058.3301884582","3058.3301884582","U","0062","0018"
"0709279.04","0709279.04.01","0709279","04","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","03","27","09","01","1","1","58","29","01","2","08","5","2","6","4","","3058.3301884582","0","U","0062","0018"
"0709279.04","0709279.04.02","0709279","04","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","03","27","09","02","2","2","62","17","10","1","08","5","2","6","4","","3058.3301884582","9174.9905653746","U","0062","0018"
"0709279.04","0709279.04.03","0709279","04","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","03","27","09","03","3","2","27","05","08","2","08","5","2","1","","2","3058.3301884582","0","U","0062","0018"
"0709279.05","0709279.05.01","0709279","05","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","02","29","09","01","1","1","32","27","10","1","08","5","2","1","","2","3058.3301884582","6116.6603769164","U","0062","0018"
"0709279.05","0709279.05.02","0709279","05","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","02","29","09","02","2","2","28","08","11","2","08","5","2","5","4","","3058.3301884582","0","U","0062","0018"
"0709279.05","0709279.05.03","0709279","05","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","02","29","09","03","3","1","06","","","","01","3","1","","","","3058.3301884582","0","U","0062","0018"
"0709279.05","0709279.05.04","0709279","05","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","02","29","09","04","3","1","00","","","","","","","","","","3058.3301884582","0","U","0062","0018"
"0709537.01","0709537.01.01","0709537","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","01","29","09","01","1","2","31","01","07","1","08","5","2","1","","3","4355.39465785576","8710.7893157115","U","0063","0019"
"0709537.01","0709537.01.02","0709537","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","01","29","09","02","2","1","31","08","08","2","08","5","2","1","","3","4355.39465785576","0","U","0063","0019"
"0709537.01","0709537.01.03","0709537","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","01","29","09","03","3","1","00","","","","","","","","","","4355.39465785576","0","U","0063","0019"
"0709537.02","0709537.02.01","0709537","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","01","26","09","01","1","2","77","06","01","1","03","3","2","8","4","","4355.39465785576","8710.7893157115","U","0063","0019"
"0709537.02","0709537.02.02","0709537","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","01","26","09","02","3","2","48","24","09","2","07","3","2","8","1","3","4355.39465785576","0","U","0063","0019"
"0709537.03","0709537.03.01","0709537","03","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","01","01","10","01","1","1","22","04","08","1","03","3","2","1","","2","4355.39465785576","8710.7893157115","U","0063","0019"
"0709537.03","0709537.03.02","0709537","03","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","01","01","10","02","6","1","23","06","09","2","06","3","2","1","","2","4355.39465785576","0","U","0063","0019"
