"ID_VIV","UPM","VIV_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","COD_RES","P1_1","P2_1","P2_2","P2_3","P2_4","FAC_VIV","DOMINIO","UPM_DIS","EST_DIS"
"2403527.05","2403527","05","24","SAN LUIS POTOSI","028","SAN LUIS POTOSI","01","1","04","1","","","6468.7275874213","U","0287","0110"
"2403577.01","2403577","01","24","SAN LUIS POTOSI","028","SAN LUIS POTOSI","01","1","02","1","","","5668.43011040582","U","0288","0109"
"2403577.02","2403577","02","24","SAN LUIS POTOSI","028","SAN LUIS POTOSI","01","1","06","1","","","5668.43011040582","U","0288","0109"
"2403577.03","2403577","03","24","SAN LUIS POTOSI","028","SAN LUIS POTOSI","01","1","01","1","","","5668.43011040582","U","0288","0109"
"2403577.04","2403577","04","24","SAN LUIS POTOSI","028","SAN LUIS POTOSI","01","1","05","1","","","5668.43011040582","U","0288","0109"
"2403577.05","2403577","05","24","SAN LUIS POTOSI","028","SAN LUIS POTOSI","01","1","04","1","","","5668.43011040582","U","0288","0109"
"2403716.01","2403716","01","24","SAN LUIS POTOSI","028","SAN LUIS POTOSI","01","1","04","1","","","5365.59694239491","U","0289","0111"
"2403716.02","2403716","02","24","SAN LUIS POTOSI","028","SAN LUIS POTOSI","01","1","02","1","","","5365.59694239491","U","0289","0111"
"2403716.03","2403716","03","24","SAN LUIS POTOSI","028","SAN LUIS POTOSI","01","2","02","1","","","5365.59694239491","U","0289","0111"
"2403716.04","2403716","04","24","SAN LUIS POTOSI","028","SAN LUIS POTOSI","01","1","02","1","","","5365.59694239491","U","0289","0111"
"2403716.05","2403716","05","24","SAN LUIS POTOSI","028","SAN LUIS POTOSI","01","1","02","1","","","5365.59694239491","U","0289","0111"
"2404041.02","2404041","02","24","SAN LUIS POTOSI","028","SAN LUIS POTOSI","01","1","02","1","","","6028.86606880175","U","0290","0111"
"2404041.03","2404041","03","24","SAN LUIS POTOSI","028","SAN LUIS POTOSI","01","1","03","1","","","6028.86606880175","U","0290","0111"
"2404041.04","2404041","04","24","SAN LUIS POTOSI","028","SAN LUIS POTOSI","01","1","04","1","","","6028.86606880175","U","0290","0111"
"2404041.05","2404041","05","24","SAN LUIS POTOSI","028","SAN LUIS POTOSI","01","1","03","1","","","6028.86606880175","U","0290","0111"
"2501633.01","2501633","01","25","SINALOA","006","CULIACAN","01","1","03","1","","","4465.57610593342","U","0464","0113"
"2501633.02","2501633","02","25","SINALOA","006","CULIACAN","01","1","02","1","","","4465.57610593342","U","0464","0113"
"2501633.03","2501633","03","25","SINALOA","006","CULIACAN","01","1","05","1","","","4465.57610593342","U","0464","0113"
"2501633.04","2501633","04","25","SINALOA","006","CULIACAN","01","1","01","1","","","4465.57610593342","U","0464","0113"
"2501633.05","2501633","05","25","SINALOA","006","CULIACAN","01","1","02","1","","","4465.57610593342","U","0464","0113"
"2501841.02","2501841","02","25","SINALOA","006","CULIACAN","01","1","05","1","","","4318.05429476081","U","0291","0112"
"2501841.03","2501841","03","25","SINALOA","006","CULIACAN","01","1","03","1","","","4318.05429476081","U","0291","0112"
"2501841.04","2501841","04","25","SINALOA","006","CULIACAN","01","1","02","1","","","4318.05429476081","U","0291","0112"
"2501841.05","2501841","05","25","SINALOA","006","CULIACAN","01","1","05","1","","","4318.05429476081","U","0291","0112"
"2501928.01","2501928","01","25","SINALOA","006","CULIACAN","01","1","04","1","","","3782.77511425199","U","0292","0113"
"2501928.02","2501928","02","25","SINALOA","006","CULIACAN","01","1","02","1","","","3782.77511425199","U","0292","0113"
"2501928.04","2501928","04","25","SINALOA","006","CULIACAN","01","1","05","1","","","3782.77511425199","U","0292","0113"
"2502318.01","2502318","01","25","SINALOA","006","CULIACAN","01","1","03","1","","","4573.93293408196","U","0293","0113"
"2502318.02","2502318","02","25","SINALOA","006","CULIACAN","01","1","03","1","","","4573.93293408196","U","0293","0113"
"2502318.03","2502318","03","25","SINALOA","006","CULIACAN","01","1","02","1","","","4573.93293408196","U","0293","0113"
"2502318.04","2502318","04","25","SINALOA","006","CULIACAN","01","1","04","1","","","4573.93293408196","U","0293","0113"
"2502318.05","2502318","05","25","SINALOA","006","CULIACAN","01","1","05","2","02","02","4573.93293408196","U","0293","0113"
"2502363.01","2502363","01","25","SINALOA","006","CULIACAN","01","1","02","1","","","5723.76626175453","U","0294","0114"
"2502363.02","2502363","02","25","SINALOA","006","CULIACAN","01","1","08","1","","","5723.76626175453","U","0294","0114"
"2502363.03","2502363","03","25","SINALOA","006","CULIACAN","01","1","07","1","","","5723.76626175453","U","0294","0114"
"2502363.04","2502363","04","25","SINALOA","006","CULIACAN","01","1","03","1","","","5723.76626175453","U","0294","0114"
"2502363.05","2502363","05","25","SINALOA","006","CULIACAN","01","1","04","1","","","5723.76626175453","U","0294","0114"
"2502398.01","2502398","01","25","SINALOA","006","CULIACAN","01","1","03","1","","","5184.53573963726","U","0295","0114"
"2502398.02","2502398","02","25","SINALOA","006","CULIACAN","01","1","02","1","","","5184.53573963726","U","0295","0114"
"2502398.03","2502398","03","25","SINALOA","006","CULIACAN","01","1","05","1","","","5184.53573963726","U","0295","0114"
"2502398.04","2502398","04","25","SINALOA","006","CULIACAN","01","1","05","1","","","5184.53573963726","U","0295","0114"
"2502398.05","2502398","05","25","SINALOA","006","CULIACAN","01","1","04","1","","","5184.53573963726","U","0295","0114"
"2502496.02","2502496","02","25","SINALOA","006","CULIACAN","01","1","03","1","","","3757.92932728004","U","0422","0112"
"2502496.03","2502496","03","25","SINALOA","006","CULIACAN","01","1","02","1","","","3757.92932728004","U","0422","0112"
"2502496.04","2502496","04","25","SINALOA","006","CULIACAN","01","1","02","1","","","3757.92932728004","U","0422","0112"
"2502496.05","2502496","05","25","SINALOA","006","CULIACAN","01","1","05","1","","","3757.92932728004","U","0422","0112"
"2502549.02","2502549","02","25","SINALOA","006","CULIACAN","01","1","04","1","","","3871.80597356126","U","0296","0112"
"2502549.03","2502549","03","25","SINALOA","006","CULIACAN","01","1","01","1","","","3871.80597356126","U","0296","0112"
"2502549.04","2502549","04","25","SINALOA","006","CULIACAN","01","1","02","1","","","3871.80597356126","U","0296","0112"
"2503216.01","2503216","01","25","SINALOA","006","CULIACAN","01","1","03","1","","","7627.18610762351","U","0297","0112"
"2503216.02","2503216","02","25","SINALOA","006","CULIACAN","01","1","01","1","","","7627.18610762351","U","0297","0112"
"2503216.03","2503216","03","25","SINALOA","006","CULIACAN","01","1","04","1","","","7627.18610762351","U","0297","0112"
"2503216.04","2503216","04","25","SINALOA","006","CULIACAN","01","1","04","1","","","7627.18610762351","U","0297","0112"
"2503216.05","2503216","05","25","SINALOA","006","CULIACAN","01","1","03","1","","","7627.18610762351","U","0297","0112"
"2503285.01","2503285","01","25","SINALOA","006","CULIACAN","01","1","02","1","","","4258.1280773534","U","0298","0112"
"2503285.02","2503285","02","25","SINALOA","006","CULIACAN","01","1","04","1","","","4258.1280773534","U","0298","0112"
"2503285.03","2503285","03","25","SINALOA","006","CULIACAN","01","1","03","1","","","4258.1280773534","U","0298","0112"
"2503285.05","2503285","05","25","SINALOA","006","CULIACAN","01","1","06","1","","","4258.1280773534","U","0298","0112"
"2503475.01","2503475","01","25","SINALOA","006","CULIACAN","01","1","05","1","","","4084.08134797164","U","0299","0112"
"2503475.02","2503475","02","25","SINALOA","006","CULIACAN","01","1","05","1","","","4084.08134797164","U","0299","0112"
"2503475.03","2503475","03","25","SINALOA","006","CULIACAN","01","2","02","1","","","4084.08134797164","U","0299","0112"
"2503475.04","2503475","04","25","SINALOA","006","CULIACAN","01","1","04","1","","","4084.08134797164","U","0299","0112"
"2503475.05","2503475","05","25","SINALOA","006","CULIACAN","01","2","06","1","","","4084.08134797164","U","0299","0112"
"2503627.01","2503627","01","25","SINALOA","006","CULIACAN","01","1","01","1","","","3338.68694666653","U","0375","0113"
"2503627.02","2503627","02","25","SINALOA","006","CULIACAN","01","1","05","1","","","3338.68694666653","U","0375","0113"
"2503627.03","2503627","03","25","SINALOA","006","CULIACAN","01","1","02","1","","","3338.68694666653","U","0375","0113"
"2503627.04","2503627","04","25","SINALOA","006","CULIACAN","01","1","04","1","","","3338.68694666653","U","0375","0113"
"2602859.01","2602859","01","26","SONORA","030","HERMOSILLO","01","1","02","1","","","4479.8194337701","U","0300","0115"
"2602859.02","2602859","02","26","SONORA","030","HERMOSILLO","01","1","02","1","","","4479.8194337701","U","0300","0115"
"2602859.04","2602859","04","26","SONORA","030","HERMOSILLO","01","1","06","1","","","4479.8194337701","U","0300","0115"
"2602859.05","2602859","05","26","SONORA","030","HERMOSILLO","01","1","04","1","","","4479.8194337701","U","0300","0115"
"2603477.01","2603477","01","26","SONORA","030","HERMOSILLO","01","1","02","1","","","3882.67606015472","U","0402","0117"
"2603477.02","2603477","02","26","SONORA","030","HERMOSILLO","01","1","04","1","","","3882.67606015472","U","0402","0117"
"2603477.03","2603477","03","26","SONORA","030","HERMOSILLO","01","1","05","1","","","3882.67606015472","U","0402","0117"
"2603477.04","2603477","04","26","SONORA","030","HERMOSILLO","01","1","04","1","","","3882.67606015472","U","0402","0117"
"2603477.05","2603477","05","26","SONORA","030","HERMOSILLO","01","1","03","1","","","3882.67606015472","U","0402","0117"
"2603626.01","2603626","01","26","SONORA","030","HERMOSILLO","01","1","05","1","","","4600.55471215409","U","0301","0115"
"2603626.02","2603626","02","26","SONORA","030","HERMOSILLO","01","1","04","1","","","4600.55471215409","U","0301","0115"
"2603626.03","2603626","03","26","SONORA","030","HERMOSILLO","01","1","04","1","","","4600.55471215409","U","0301","0115"
"2603626.04","2603626","04","26","SONORA","030","HERMOSILLO","01","1","04","1","","","4600.55471215409","U","0301","0115"
"2603626.05","2603626","05","26","SONORA","030","HERMOSILLO","01","1","03","1","","","4600.55471215409","U","0301","0115"
"2603702.01","2603702","01","26","SONORA","030","HERMOSILLO","01","1","04","1","","","5569.59169313317","U","0302","0116"
"2603702.03","2603702","03","26","SONORA","030","HERMOSILLO","01","1","05","1","","","5569.59169313317","U","0302","0116"
"2603702.05","2603702","05","26","SONORA","030","HERMOSILLO","01","1","03","1","","","5569.59169313317","U","0302","0116"
"2603741.01","2603741","01","26","SONORA","030","HERMOSILLO","01","1","14","2","03","02","5735.116548299","U","0437","0116"
"2603741.02","2603741","02","26","SONORA","030","HERMOSILLO","01","1","03","1","","","5735.116548299","U","0437","0116"
"2603741.03","2603741","03","26","SONORA","030","HERMOSILLO","01","1","06","1","","","5735.116548299","U","0437","0116"
"2603741.04","2603741","04","26","SONORA","030","HERMOSILLO","01","1","04","1","","","5735.116548299","U","0437","0116"
"2603741.05","2603741","05","26","SONORA","030","HERMOSILLO","01","1","03","1","","","5735.116548299","U","0437","0116"
"2603809.01","2603809","01","26","SONORA","030","HERMOSILLO","01","1","04","1","","","5400.02566968884","U","0303","0116"
"2603809.02","2603809","02","26","SONORA","030","HERMOSILLO","01","1","04","1","","","5400.02566968884","U","0303","0116"
"2603809.03","2603809","03","26","SONORA","030","HERMOSILLO","01","1","04","1","","","5400.02566968884","U","0303","0116"
"2603809.04","2603809","04","26","SONORA","030","HERMOSILLO","01","1","03","1","","","5400.02566968884","U","0303","0116"
"2603809.05","2603809","05","26","SONORA","030","HERMOSILLO","01","1","07","1","","","5400.02566968884","U","0303","0116"
"2603939.01","2603939","01","26","SONORA","030","HERMOSILLO","01","1","02","1","","","4876.02167326553","U","0304","0117"
"2603939.02","2603939","02","26","SONORA","030","HERMOSILLO","01","1","04","1","","","4876.02167326553","U","0304","0117"
"2603939.03","2603939","03","26","SONORA","030","HERMOSILLO","01","1","04","1","","","4876.02167326553","U","0304","0117"
"2603939.04","2603939","04","26","SONORA","030","HERMOSILLO","01","1","03","1","","","4876.02167326553","U","0304","0117"
"2603939.05","2603939","05","26","SONORA","030","HERMOSILLO","01","1","04","1","","","4876.02167326553","U","0304","0117"
"2603986.01","2603986","01","26","SONORA","030","HERMOSILLO","01","1","04","1","","","4434.16522298009","U","0305","0115"
"2603986.02","2603986","02","26","SONORA","030","HERMOSILLO","01","1","04","1","","","4434.16522298009","U","0305","0115"
"2603986.03","2603986","03","26","SONORA","030","HERMOSILLO","01","1","01","1","","","4434.16522298009","U","0305","0115"
"2603986.04","2603986","04","26","SONORA","030","HERMOSILLO","01","1","01","1","","","4434.16522298009","U","0305","0115"
"2603986.05","2603986","05","26","SONORA","030","HERMOSILLO","01","1","04","1","","","4434.16522298009","U","0305","0115"
"2604382.02","2604382","02","26","SONORA","030","HERMOSILLO","01","1","02","1","","","4427.2486539697","U","0306","0117"
"2604382.03","2604382","03","26","SONORA","030","HERMOSILLO","01","1","05","1","","","4427.2486539697","U","0306","0117"
"2604382.04","2604382","04","26","SONORA","030","HERMOSILLO","01","1","01","1","","","4427.2486539697","U","0306","0117"
"2604382.05","2604382","05","26","SONORA","030","HERMOSILLO","01","1","06","1","","","4427.2486539697","U","0306","0117"
"2604470.01","2604470","01","26","SONORA","030","HERMOSILLO","01","1","02","1","","","3919.44892189331","U","0307","0117"
"2604470.03","2604470","03","26","SONORA","030","HERMOSILLO","01","1","04","1","","","3919.44892189331","U","0307","0117"
"2604470.04","2604470","04","26","SONORA","030","HERMOSILLO","01","1","02","1","","","3919.44892189331","U","0307","0117"
"2604470.05","2604470","05","26","SONORA","030","HERMOSILLO","01","1","04","1","","","3919.44892189331","U","0307","0117"
"2604674.01","2604674","01","26","SONORA","030","HERMOSILLO","01","1","03","1","","","3835.61399453374","U","0308","0115"
"2604674.02","2604674","02","26","SONORA","030","HERMOSILLO","01","1","03","1","","","3835.61399453374","U","0308","0115"
"2604674.03","2604674","03","26","SONORA","030","HERMOSILLO","01","1","02","1","","","3835.61399453374","U","0308","0115"
"2604674.04","2604674","04","26","SONORA","030","HERMOSILLO","01","1","02","1","","","3835.61399453374","U","0308","0115"
"2604674.05","2604674","05","26","SONORA","030","HERMOSILLO","01","1","03","1","","","3835.61399453374","U","0308","0115"
"2604714.01","2604714","01","26","SONORA","030","HERMOSILLO","01","1","05","1","","","4224.11588039694","U","0423","0115"
"2604714.02","2604714","02","26","SONORA","030","HERMOSILLO","01","1","04","1","","","4224.11588039694","U","0423","0115"
"2604714.03","2604714","03","26","SONORA","030","HERMOSILLO","01","1","03","1","","","4224.11588039694","U","0423","0115"
"2604714.04","2604714","04","26","SONORA","030","HERMOSILLO","01","1","05","1","","","4224.11588039694","U","0423","0115"
"2701450.02","2701450","02","27","TABASCO","004","CENTRO","01","2","02","1","","","3263.56295754788","U","0309","0118"
"2701450.03","2701450","03","27","TABASCO","004","CENTRO","01","2","02","2","02","01","3263.56295754788","U","0309","0118"
"2701450.04","2701450","04","27","TABASCO","004","CENTRO","01","2","02","1","","","3263.56295754788","U","0309","0118"
"2701450.05","2701450","05","27","TABASCO","004","CENTRO","01","1","02","1","","","3263.56295754788","U","0309","0118"
"2701479.01","2701479","01","27","TABASCO","004","CENTRO","01","1","05","1","","","3488.45591776352","U","0310","0118"
"2701479.03","2701479","03","27","TABASCO","004","CENTRO","01","1","02","1","","","3488.45591776352","U","0310","0118"
"2701479.04","2701479","04","27","TABASCO","004","CENTRO","01","1","03","1","","","3488.45591776352","U","0310","0118"
"2701479.05","2701479","05","27","TABASCO","004","CENTRO","01","1","03","1","","","3488.45591776352","U","0310","0118"
"2701551.01","2701551","01","27","TABASCO","004","CENTRO","01","1","02","1","","","3277.25477713113","U","0311","0119"
"2701551.02","2701551","02","27","TABASCO","004","CENTRO","01","1","02","1","","","3277.25477713113","U","0311","0119"
"2701551.04","2701551","04","27","TABASCO","004","CENTRO","01","1","04","1","","","3277.25477713113","U","0311","0119"
"2701586.01","2701586","01","27","TABASCO","004","CENTRO","01","1","01","1","","","2613.32283911512","U","0312","0119"
"2701586.02","2701586","02","27","TABASCO","004","CENTRO","01","1","03","1","","","2613.32283911512","U","0312","0119"
"2701586.03","2701586","03","27","TABASCO","004","CENTRO","01","1","07","2","02","06","2613.32283911512","U","0312","0119"
"2701586.04","2701586","04","27","TABASCO","004","CENTRO","01","1","02","1","","","2613.32283911512","U","0312","0119"
"2701586.05","2701586","05","27","TABASCO","004","CENTRO","01","1","03","1","","","2613.32283911512","U","0312","0119"
"2701739.01","2701739","01","27","TABASCO","004","CENTRO","01","1","06","1","","","2693.2176056632","U","0313","0120"
"2701739.02","2701739","02","27","TABASCO","004","CENTRO","01","1","05","1","","","2693.2176056632","U","0313","0120"
"2701739.04","2701739","04","27","TABASCO","004","CENTRO","01","1","02","1","","","2693.2176056632","U","0313","0120"
"2701739.05","2701739","05","27","TABASCO","004","CENTRO","01","1","02","1","","","2693.2176056632","U","0313","0120"
"2701783.01","2701783","01","27","TABASCO","004","CENTRO","01","1","01","1","","","2991.26702068993","U","0403","0120"
"2701783.02","2701783","02","27","TABASCO","004","CENTRO","01","1","05","1","","","2991.26702068993","U","0403","0120"
"2701783.03","2701783","03","27","TABASCO","004","CENTRO","01","1","12","1","","","2991.26702068993","U","0403","0120"
"2701783.05","2701783","05","27","TABASCO","004","CENTRO","01","1","05","1","","","2991.26702068993","U","0403","0120"
"2702100.01","2702100","01","27","TABASCO","004","CENTRO","01","1","04","1","","","2330.05619084653","U","0385","0119"
"2702100.02","2702100","02","27","TABASCO","004","CENTRO","01","1","02","1","","","2330.05619084653","U","0385","0119"
"2702100.03","2702100","03","27","TABASCO","004","CENTRO","01","1","07","1","","","2330.05619084653","U","0385","0119"
"2702100.04","2702100","04","27","TABASCO","004","CENTRO","01","1","06","1","","","2330.05619084653","U","0385","0119"
"2702100.05","2702100","05","27","TABASCO","004","CENTRO","01","1","02","1","","","2330.05619084653","U","0385","0119"
"2702121.01","2702121","01","27","TABASCO","004","CENTRO","01","3","01","1","","","2451.30345869601","U","0314","0119"
"2702121.02","2702121","02","27","TABASCO","004","CENTRO","01","1","05","1","","","2451.30345869601","U","0314","0119"
"2702121.03","2702121","03","27","TABASCO","004","CENTRO","01","1","03","1","","","2451.30345869601","U","0314","0119"
"2702121.04","2702121","04","27","TABASCO","004","CENTRO","01","1","04","1","","","2451.30345869601","U","0314","0119"
"2702192.01","2702192","01","27","TABASCO","004","CENTRO","01","1","04","1","","","2579.89904580909","U","0315","0119"
"2702192.02","2702192","02","27","TABASCO","004","CENTRO","01","1","05","1","","","2579.89904580909","U","0315","0119"
"2702192.03","2702192","03","27","TABASCO","004","CENTRO","01","1","02","1","","","2579.89904580909","U","0315","0119"
"2702192.05","2702192","05","27","TABASCO","004","CENTRO","01","1","02","1","","","2579.89904580909","U","0315","0119"
"2702243.01","2702243","01","27","TABASCO","004","CENTRO","01","1","05","1","","","2267.32385195865","U","0316","0120"
"2702243.02","2702243","02","27","TABASCO","004","CENTRO","01","1","08","2","03","02","2267.32385195865","U","0316","0120"
"2702243.03","2702243","03","27","TABASCO","004","CENTRO","01","2","03","1","","","2267.32385195865","U","0316","0120"
"2702243.04","2702243","04","27","TABASCO","004","CENTRO","01","2","03","1","","","2267.32385195865","U","0316","0120"
"2705005.02","2705005","02","27","TABASCO","004","CENTRO","01","1","02","1","","","2962.3577640036","U","0317","0119"
"2705005.03","2705005","03","27","TABASCO","004","CENTRO","01","1","05","1","","","2962.3577640036","U","0317","0119"
"2705005.05","2705005","05","27","TABASCO","004","CENTRO","01","1","04","1","","","2962.3577640036","U","0317","0119"
"2705029.01","2705029","01","27","TABASCO","004","CENTRO","01","1","05","1","","","1775.90732965014","U","0318","0119"
"2705029.02","2705029","02","27","TABASCO","004","CENTRO","01","1","01","1","","","1775.90732965014","U","0318","0119"
"2705029.04","2705029","04","27","TABASCO","004","CENTRO","01","1","03","1","","","1775.90732965014","U","0318","0119"
"2705029.05","2705029","05","27","TABASCO","004","CENTRO","01","1","03","1","","","1775.90732965014","U","0318","0119"
"2808243.01","2808243","01","28","TAMAULIPAS","041","VICTORIA","01","1","01","1","","","2115.92074498182","U","0319","0121"
"2808243.02","2808243","02","28","TAMAULIPAS","041","VICTORIA","01","1","02","1","","","2115.92074498182","U","0319","0121"
"2808243.03","2808243","03","28","TAMAULIPAS","041","VICTORIA","01","1","02","1","","","2115.92074498182","U","0319","0121"
"2808243.04","2808243","04","28","TAMAULIPAS","041","VICTORIA","01","1","01","1","","","2115.92074498182","U","0319","0121"
"2808243.05","2808243","05","28","TAMAULIPAS","041","VICTORIA","01","1","03","1","","","2115.92074498182","U","0319","0121"
"2808276.01","2808276","01","28","TAMAULIPAS","041","VICTORIA","01","1","02","1","","","1863.43673824238","U","0376","0122"
"2808276.02","2808276","02","28","TAMAULIPAS","041","VICTORIA","01","1","02","1","","","1863.43673824238","U","0376","0122"
"2808276.04","2808276","04","28","TAMAULIPAS","041","VICTORIA","01","1","02","1","","","1863.43673824238","U","0376","0122"
"2808276.05","2808276","05","28","TAMAULIPAS","041","VICTORIA","01","1","02","1","","","1863.43673824238","U","0376","0122"
"2808322.01","2808322","01","28","TAMAULIPAS","041","VICTORIA","01","1","03","1","","","1904.84644353665","U","0320","0122"
"2808322.02","2808322","02","28","TAMAULIPAS","041","VICTORIA","01","1","04","1","","","1904.84644353665","U","0320","0122"
"2808322.03","2808322","03","28","TAMAULIPAS","041","VICTORIA","01","1","03","1","","","1904.84644353665","U","0320","0122"
"2808322.04","2808322","04","28","TAMAULIPAS","041","VICTORIA","01","1","05","1","","","1904.84644353665","U","0320","0122"
"2808322.05","2808322","05","28","TAMAULIPAS","041","VICTORIA","01","1","05","1","","","1904.84644353665","U","0320","0122"
"2808383.01","2808383","01","28","TAMAULIPAS","041","VICTORIA","01","1","05","1","","","2151.59705858914","U","0465","0122"
"2808383.02","2808383","02","28","TAMAULIPAS","041","VICTORIA","01","1","04","1","","","2151.59705858914","U","0465","0122"
"2808383.03","2808383","03","28","TAMAULIPAS","041","VICTORIA","01","1","05","1","","","2151.59705858914","U","0465","0122"
"2808383.04","2808383","04","28","TAMAULIPAS","041","VICTORIA","01","1","04","1","","","2151.59705858914","U","0465","0122"
"2808383.05","2808383","05","28","TAMAULIPAS","041","VICTORIA","01","1","02","1","","","2151.59705858914","U","0465","0122"
"2808575.01","2808575","01","28","TAMAULIPAS","041","VICTORIA","01","1","03","1","","","1912.69671862764","U","0321","0121"
"2808575.02","2808575","02","28","TAMAULIPAS","041","VICTORIA","01","1","03","1","","","1912.69671862764","U","0321","0121"
"2808575.03","2808575","03","28","TAMAULIPAS","041","VICTORIA","01","1","03","1","","","1912.69671862764","U","0321","0121"
"2808575.04","2808575","04","28","TAMAULIPAS","041","VICTORIA","01","1","01","1","","","1912.69671862764","U","0321","0121"
"2808575.05","2808575","05","28","TAMAULIPAS","041","VICTORIA","01","1","02","1","","","1912.69671862764","U","0321","0121"
"2808622.02","2808622","02","28","TAMAULIPAS","041","VICTORIA","01","1","03","1","","","2012.41170357259","U","0322","0123"
"2808622.03","2808622","03","28","TAMAULIPAS","041","VICTORIA","01","1","03","1","","","2012.41170357259","U","0322","0123"
"2808622.04","2808622","04","28","TAMAULIPAS","041","VICTORIA","01","1","02","1","","","2012.41170357259","U","0322","0123"
"2808622.05","2808622","05","28","TAMAULIPAS","041","VICTORIA","01","1","04","1","","","2012.41170357259","U","0322","0123"
"2808630.01","2808630","01","28","TAMAULIPAS","041","VICTORIA","01","1","06","1","","","2103.44799704068","U","0323","0123"
"2808630.02","2808630","02","28","TAMAULIPAS","041","VICTORIA","01","1","04","1","","","2103.44799704068","U","0323","0123"
"2808630.03","2808630","03","28","TAMAULIPAS","041","VICTORIA","01","1","04","1","","","2103.44799704068","U","0323","0123"
"2808630.04","2808630","04","28","TAMAULIPAS","041","VICTORIA","01","1","05","1","","","2103.44799704068","U","0323","0123"
"2808630.05","2808630","05","28","TAMAULIPAS","041","VICTORIA","01","1","06","1","","","2103.44799704068","U","0323","0123"
"2808720.02","2808720","02","28","TAMAULIPAS","041","VICTORIA","01","1","05","1","","","2072.75428966138","U","0324","0122"
"2808720.03","2808720","03","28","TAMAULIPAS","041","VICTORIA","01","1","03","1","","","2072.75428966138","U","0324","0122"
"2808720.04","2808720","04","28","TAMAULIPAS","041","VICTORIA","01","1","02","1","","","2072.75428966138","U","0324","0122"
"2808720.05","2808720","05","28","TAMAULIPAS","041","VICTORIA","01","1","02","1","","","2072.75428966138","U","0324","0122"
"2808831.02","2808831","02","28","TAMAULIPAS","041","VICTORIA","01","1","03","1","","","1941.96820207199","U","0438","0121"
"2808831.03","2808831","03","28","TAMAULIPAS","041","VICTORIA","01","1","01","1","","","1941.96820207199","U","0438","0121"
"2808831.04","2808831","04","28","TAMAULIPAS","041","VICTORIA","01","1","01","1","","","1941.96820207199","U","0438","0121"
"2808831.05","2808831","05","28","TAMAULIPAS","041","VICTORIA","01","1","03","1","","","1941.96820207199","U","0438","0121"
"2808888.01","2808888","01","28","TAMAULIPAS","041","VICTORIA","01","1","05","1","","","2051.97269058219","U","0325","0122"
"2808888.02","2808888","02","28","TAMAULIPAS","041","VICTORIA","01","1","02","1","","","2051.97269058219","U","0325","0122"
"2808888.03","2808888","03","28","TAMAULIPAS","041","VICTORIA","01","1","03","1","","","2051.97269058219","U","0325","0122"
"2808888.04","2808888","04","28","TAMAULIPAS","041","VICTORIA","01","1","06","1","","","2051.97269058219","U","0325","0122"
"2808888.05","2808888","05","28","TAMAULIPAS","041","VICTORIA","01","1","01","1","","","2051.97269058219","U","0325","0122"
"2808987.01","2808987","01","28","TAMAULIPAS","041","VICTORIA","01","1","03","1","","","2041.0112980043","U","0326","0122"
"2808987.02","2808987","02","28","TAMAULIPAS","041","VICTORIA","01","1","03","1","","","2041.0112980043","U","0326","0122"
"2808987.03","2808987","03","28","TAMAULIPAS","041","VICTORIA","01","1","01","1","","","2041.0112980043","U","0326","0122"
"2808987.05","2808987","05","28","TAMAULIPAS","041","VICTORIA","01","1","04","1","","","2041.0112980043","U","0326","0122"
"2809012.01","2809012","01","28","TAMAULIPAS","041","VICTORIA","01","1","05","1","","","1891.7422317023","U","0327","0123"
"2809012.02","2809012","02","28","TAMAULIPAS","041","VICTORIA","01","1","05","1","","","1891.7422317023","U","0327","0123"
"2809012.03","2809012","03","28","TAMAULIPAS","041","VICTORIA","01","1","02","1","","","1891.7422317023","U","0327","0123"
"2809012.04","2809012","04","28","TAMAULIPAS","041","VICTORIA","01","1","02","1","","","1891.7422317023","U","0327","0123"
"2901851.01","2901851","01","29","TLAXCALA","033","TLAXCALA","01","1","04","1","","","674.50082562302","U","0328","0124"
"2901851.02","2901851","02","29","TLAXCALA","033","TLAXCALA","01","1","04","1","","","674.50082562302","U","0328","0124"
"2901851.03","2901851","03","29","TLAXCALA","033","TLAXCALA","01","1","01","1","","","674.50082562302","U","0328","0124"
"2901851.04","2901851","04","29","TLAXCALA","033","TLAXCALA","01","1","01","1","","","674.50082562302","U","0328","0124"
"2901851.05","2901851","05","29","TLAXCALA","033","TLAXCALA","01","1","02","1","","","674.50082562302","U","0328","0124"
"2901871.02","2901871","02","29","TLAXCALA","033","TLAXCALA","01","1","02","1","","","874.41791042873","U","0329","0124"
"2901871.03","2901871","03","29","TLAXCALA","033","TLAXCALA","01","1","02","1","","","874.41791042873","U","0329","0124"
"2901871.05","2901871","05","29","TLAXCALA","033","TLAXCALA","01","1","01","1","","","874.41791042873","U","0329","0124"
"2901883.01","2901883","01","29","TLAXCALA","033","TLAXCALA","01","1","05","1","","","530.8141053002","U","0330","0125"
"2901883.02","2901883","02","29","TLAXCALA","033","TLAXCALA","01","1","02","1","","","530.8141053002","U","0330","0125"
"2901883.03","2901883","03","29","TLAXCALA","033","TLAXCALA","01","1","01","1","","","530.8141053002","U","0330","0125"
"2901883.04","2901883","04","29","TLAXCALA","033","TLAXCALA","01","1","03","1","","","530.8141053002","U","0330","0125"
